OBJECTID,EPT,Cnt_EPT
-1,3122521,1
-1,3122523,1
-1,3122524,1
-1,3122526,1
-1,3122528,1
-1,3122530,1
-1,3122537,1
-1,3122538,3
-1,3122539,1
-1,3122540,1
-1,3122541,2
-1,3122542,1
-1,3122543,2
-1,3122544,1
-1,3122545,1
-1,3122546,1
-1,3122547,1
-1,3122548,1
-1,3122549,1
-1,3122550,1
-1,3122551,1
-1,3122552,1
-1,3122554,1
-1,3122555,1
-1,3122556,1
-1,3122557,1
-1,3122558,1
-1,3122559,1
-1,3122561,1
-1,3122562,1
-1,3122563,1
-1,3122565,1
-1,3122566,1
-1,3122567,1
-1,3122568,1
-1,3122569,1
-1,3122570,1
-1,3122571,1
-1,3122572,1
-1,3122574,1
-1,3122575,1
-1,3122577,1
-1,3122579,1
-1,3122580,1
-1,3122581,1
-1,3122583,1
-1,3122584,1
-1,3122585,1
-1,3122588,1
-1,3122589,2
-1,3122591,1
-1,3122592,1
-1,3122593,1
-1,3122594,1
-1,3122595,1
-1,3122596,1
-1,3122597,1
-1,3122598,1
-1,3122599,1
-1,3122600,1
-1,3122601,1
-1,3122602,1
-1,3122603,1
-1,3122604,1
-1,3122605,1
-1,3122608,1
-1,3122609,2
-1,3122610,1
-1,3122611,2
-1,3122612,1
-1,3122613,1
-1,3122614,1
-1,3122620,1
-1,3122621,1
-1,3122622,1
-1,3122623,1
-1,3122624,1
-1,3122625,1
-1,3122626,1
-1,3122627,1
-1,3122628,1
-1,3122629,1
-1,3122631,1
-1,3122633,1
-1,3122634,1
-1,3122636,1
-1,3122637,1
-1,3122638,1
-1,3122639,1
-1,3122640,1
-1,3122641,2
-1,3122642,1
-1,3122644,1
-1,3122646,1
-1,3122647,1
-1,3122648,1
-1,3122649,1
-1,3122650,1
-1,3122651,1
-1,3122652,1
-1,3122653,1
-1,3122654,1
-1,3122655,1
-1,3122656,1
-1,3122657,1
-1,3122658,1
-1,3122659,1
-1,3122660,1
-1,3122661,1
-1,3122662,1
-1,3122663,1
-1,3122664,1
-1,3122665,1
-1,3122666,1
-1,3122667,1
-1,3122669,1
-1,3122670,1
-1,3122671,1
-1,3122672,1
-1,3122673,1
-1,3122675,1
-1,3122676,1
-1,3122677,1
-1,3122678,1
-1,3122679,2
-1,3122681,1
-1,3122682,1
-1,3122683,1
-1,3122684,1
-1,3122685,1
-1,3122686,1
-1,3122687,1
-1,3122689,1
-1,3122690,1
-1,3122691,2
-1,3122692,1
-1,3122693,1
-1,3122694,1
-1,3122695,1
-1,3122696,1
-1,3122697,1
-1,3122698,1
-1,3122699,1
-1,3122701,1
-1,3122702,1
-1,3122705,1
-1,3122706,1
-1,3122707,1
-1,3122720,1
-1,3122721,2
-1,3122723,1
-1,3122724,1
-1,3122725,2
-1,3122727,1
-1,3122728,2
-1,3122729,1
-1,3122730,2
-1,3122732,1
-1,3122733,1
-1,3122734,1
-1,3122735,1
-1,3122736,1
-1,3122738,1
-1,3122739,1
-1,3122740,2
-1,3122741,2
-1,3122742,2
-1,3122743,1
-1,3122744,1
-1,3122745,1
-1,3122746,1
-1,3122748,2
-1,3122749,1
-1,3122750,1
-1,3122751,1
-1,3122753,1
-1,3122754,1
-1,3122755,1
-1,3122756,1
-1,3122758,2
-1,3122759,1
-1,3122760,2
-1,3122761,1
-1,3122762,2
-1,3122763,1
-1,3122764,1
-1,3122766,1
-1,3122767,1
-1,3122768,1
-1,3122769,1
-1,3122770,1
-1,3122771,1
-1,3122772,1
-1,3122773,1
-1,3122777,1
-1,3122778,1
-1,3122780,1
-1,3122781,1
-1,3122782,1
-1,3122783,1
-1,3122784,1
-1,3122785,1
-1,3122786,1
-1,3122787,1
-1,3122788,2
-1,3122789,1
-1,3122790,1
-1,3122791,1
-1,3122792,1
-1,3122793,1
-1,3122794,1
-1,3122795,1
-1,3122796,1
-1,3122797,1
-1,3122798,1
-1,3122799,1
-1,3122800,1
-1,3122801,1
-1,3122802,1
-1,3122803,1
-1,3122804,1
-1,3122805,1
-1,3122806,1
-1,3122807,1
-1,3122808,1
-1,3122809,1
-1,3122810,1
-1,3122811,1
-1,3122812,1
-1,3122813,1
-1,3122814,2
-1,3122815,1
-1,3122817,1
-1,3122818,2
-1,3122820,1
-1,3122822,1
-1,3122823,1
-1,3122824,1
-1,3122825,1
-1,3122826,3
-1,3122827,1
-1,3122828,1
-1,3122829,1
-1,3122830,1
-1,3122831,1
-1,3122832,1
-1,3122833,1
-1,3122834,1
-1,3122835,1
-1,3122836,1
-1,3122838,1
-1,3122839,1
-1,3122840,1
-1,3122841,1
-1,3122843,1
-1,3122844,1
-1,3122845,1
-1,3122846,1
-1,3122847,1
-1,3122848,1
-1,3122850,1
-1,3122851,1
-1,3122852,1
-1,3122853,1
-1,3122854,1
-1,3122855,2
-1,3122857,1
-1,3122858,1
-1,3122859,1
-1,3122861,1
-1,3122862,1
-1,3122863,1
-1,3122864,1
-1,3122865,1
-1,3122866,1
-1,3122867,1
-1,3122870,2
-1,3122871,1
-1,3122872,1
-1,3122873,1
-1,3122875,1
-1,3122876,1
-1,3122877,1
-1,3122878,1
-1,3122879,1
-1,3122880,1
-1,3122881,1
-1,3122882,1
-1,3122883,1
-1,3122885,2
-1,3122888,1
-1,3122889,1
-1,3122890,1
-1,3122891,1
-1,3122892,1
-1,3122893,1
-1,3122894,1
-1,3122895,1
-1,3122896,1
-1,3122898,1
-1,3122899,1
-1,3122902,1
-1,3122903,1
-1,3122905,1
-1,3122907,1
-1,3122908,2
-1,3122909,1
-1,3122910,1
-1,3122912,1
-1,3122915,2
-1,3122916,1
-1,3122917,1
-1,3122918,1
-1,3122919,1
-1,3122921,1
-1,3122922,1
-1,3122923,1
-1,3122924,1
-1,3122926,1
-1,3122927,1
-1,3122930,1
-1,3122932,2
-1,3122935,1
-1,3122936,1
-1,3122937,1
-1,3122938,1
-1,3122939,1
-1,3122941,1
-1,3122942,1
-1,3122943,1
-1,3122944,1
-1,3122945,1
-1,3122946,1
-1,3122947,1
-1,3122948,1
-1,3122949,1
-1,3122950,1
-1,3122951,1
-1,3122952,1
-1,3122953,1
-1,3122954,1
-1,3122955,1
-1,3122956,1
-1,3122957,1
-1,3122958,1
-1,3122959,1
-1,3122960,1
-1,3122961,1
-1,3122962,1
-1,3122963,3
-1,3122964,1
-1,3122965,1
-1,3122966,1
-1,3122967,1
-1,3122968,1
-1,3122969,1
-1,3122970,1
-1,3122971,1
-1,3122972,1
-1,3122973,1
-1,3122974,1
-1,3122975,1
-1,3122976,1
-1,3122977,1
-1,3122978,1
-1,3122979,1
-1,3122980,1
-1,3122981,1
-1,3122982,1
-1,3122983,1
-1,3122984,1
-1,3122985,1
-1,3122986,1
-1,3122987,1
-1,3122988,1
-1,3122989,1
-1,3122990,1
-1,3122991,1
-1,3122992,1
-1,3122993,1
-1,3122994,1
-1,3122995,1
-1,3122996,1
-1,3122997,1
-1,3122998,1
-1,3122999,2
-1,3123000,1
-1,3123001,1
-1,3123002,1
-1,3123003,2
-1,3123004,1
-1,3123005,1
-1,3123006,1
-1,3123007,1
-1,3123008,1
-1,3123009,1
-1,3123010,1
-1,3123011,1
-1,3123012,1
-1,3123013,1
-1,3123014,1
-1,3123015,1
-1,3123016,1
-1,3123017,1
-1,3123018,1
-1,3123019,1
-1,3123020,1
-1,3123021,1
-1,3123022,1
-1,3123023,1
-1,3123024,1
-1,3123025,1
-1,3123026,1
-1,3123027,1
-1,3123028,1
-1,3123029,1
-1,3123030,1
-1,3123031,1
-1,3123032,1
-1,3123033,1
-1,3123034,1
-1,3123035,1
-1,3123036,1
-1,3123037,1
-1,3123038,1
-1,3123039,1
-1,3123040,1
-1,3123041,1
-1,3123042,1
-1,3123043,1
-1,3123044,1
-1,3123045,1
-1,3123046,1
-1,3123047,1
-1,3123048,1
-1,3123049,1
-1,3123050,1
-1,3123051,1
-1,3123052,1
-1,3123053,1
-1,3123054,1
-1,3123055,1
-1,3123056,1
-1,3123057,1
-1,3123058,1
-1,3123059,1
-1,3123060,1
-1,3123061,1
-1,3123062,1
-1,3123063,1
-1,3123064,2
-1,3123065,1
-1,3123066,1
-1,3123067,2
-1,3123069,1
-1,3123070,1
-1,3123071,1
-1,3123072,1
-1,3123073,1
-1,3123074,1
-1,3123075,1
-1,3123076,1
-1,3123077,1
-1,3123078,1
-1,3123079,1
-1,3123080,1
-1,3123081,1
-1,3123082,1
-1,3123083,1
-1,3123084,1
-1,3123085,1
-1,3123086,1
-1,3123087,1
-1,3123088,1
-1,3123089,1
-1,3123090,1
-1,3123091,1
-1,3123092,1
-1,3123093,1
-1,3123094,1
-1,3123095,1
-1,3123096,1
-1,3123097,1
-1,3123098,1
-1,3123099,1
-1,3123100,1
-1,3123101,1
-1,3123102,1
-1,3123103,1
-1,3123107,1
-1,3123108,1
-1,3123109,1
-1,3123110,1
-1,3123111,1
-1,3123112,1
-1,3123113,1
-1,3123114,1
-1,3123115,1
-1,3123116,2
-1,3123117,1
-1,3123118,1
-1,3123119,1
-1,3123120,1
-1,3123121,1
-1,3123122,1
-1,3123123,1
-1,3123124,1
-1,3123125,1
-1,3123126,1
-1,3123127,1
-1,3123128,1
-1,3123129,1
-1,3123130,1
-1,3123131,1
-1,3123132,1
-1,3123133,1
-1,3123134,1
-1,3123135,1
-1,3123136,1
-1,3123137,1
-1,3123138,1
-1,3123139,1
-1,3123140,1
-1,3123142,1
-1,3123143,1
-1,3123144,1
-1,3123147,1
-1,3123148,1
-1,3123149,1
-1,3123150,1
-1,3123151,1
-1,3123152,1
-1,3123154,1
-1,3123155,1
-1,3123156,1
-1,3123157,1
-1,3123160,1
-1,3123161,1
-1,3123162,1
-1,3123163,1
-1,3123164,1
-1,3123165,1
-1,3123166,1
-1,3123167,1
-1,3123168,1
-1,3123169,1
-1,3123170,1
-1,3123171,1
-1,3123172,1
-1,3123173,1
-1,3123174,1
-1,3123175,1
-1,3123176,1
-1,3123178,1
-1,3123179,1
-1,3123180,1
-1,3123181,1
-1,3123182,1
-1,3123183,1
-1,3123184,1
-1,3123185,1
-1,3123186,1
-1,3123187,1
-1,3123188,1
-1,3123189,1
-1,3123190,1
-1,3123191,1
-1,3123192,1
-1,3123193,1
-1,3123194,1
-1,3123195,1
-1,3123196,1
-1,3123197,1
-1,3123198,1
-1,3123199,2
-1,3123200,1
-1,3123201,1
-1,3123202,1
-1,3123203,1
-1,3123204,1
-1,3123205,1
-1,3123206,1
-1,3123208,1
-1,3123209,1
-1,3123210,1
-1,3123211,1
-1,3123212,1
-1,3123213,1
-1,3123214,1
-1,3123215,1
-1,3123216,1
-1,3123217,1
-1,3123218,1
-1,3123219,1
-1,3123220,1
-1,3123221,1
-1,3123222,1
-1,3123223,1
-1,3123224,1
-1,3123225,1
-1,3123226,1
-1,3123227,1
-1,3123229,1
-1,3123230,1
-1,3123231,1
-1,3123232,1
-1,3123233,1
-1,3123234,1
-1,3123235,1
-1,3123236,1
-1,3123237,1
-1,3123238,1
-1,3123239,1
-1,3123240,1
-1,3123241,1
-1,3123243,1
-1,3123244,1
-1,3123245,1
-1,3123246,1
-1,3123247,1
-1,3123248,1
-1,3123249,1
-1,3123250,1
-1,3123251,1
-1,3123252,1
-1,3123253,1
-1,3123254,1
-1,3123255,1
-1,3123256,2
-1,3123257,1
-1,3123258,1
-1,3123259,1
-1,3123260,1
-1,3123261,1
-1,3123262,1
-1,3123263,1
-1,3123264,1
-1,3123265,1
-1,3123266,1
-1,3123267,1
-1,3123268,1
-1,3123269,1
-1,3123270,1
-1,3123271,1
-1,3123272,1
-1,3123273,1
-1,3123274,1
-1,3123275,1
-1,3123276,1
-1,3123277,1
-1,3123278,1
-1,3123279,2
-1,3123280,2
-1,3123281,1
-1,3123282,1
-1,3123283,1
-1,3123284,1
-1,3123285,1
-1,3123286,1
-1,3123287,1
-1,3123288,1
-1,3123289,1
-1,3123290,1
-1,3123291,1
-1,3123292,1
-1,3123293,1
-1,3123294,2
-1,3123295,1
-1,3123296,1
-1,3123297,1
-1,3123298,1
-1,3123299,1
-1,3123300,1
-1,3123301,1
-1,3123302,1
-1,3123303,1
-1,3123304,1
-1,3123305,1
-1,3123306,1
-1,3123307,1
-1,3123308,1
-1,3123309,1
-1,3123310,1
-1,3123311,1
-1,3123312,1
-1,3123313,1
-1,3123314,1
-1,3123315,1
-1,3123316,1
-1,3123317,1
-1,3123318,1
-1,3123319,1
-1,3123320,1
-1,3123321,1
-1,3123322,1
-1,3123323,1
-1,3123324,1
-1,3123325,1
-1,3123326,1
-1,3123327,1
-1,3123328,1
-1,3123329,1
-1,3123330,1
-1,3123331,1
-1,3123333,1
-1,3123334,1
-1,3123335,1
-1,3123336,1
-1,3123337,1
-1,3123338,1
-1,3123339,1
-1,3123340,1
-1,3123341,1
-1,3123342,1
-1,3123343,2
-1,3123344,1
-1,3123345,1
-1,3123346,1
-1,3123347,1
-1,3123348,1
-1,3123349,1
-1,3123350,1
-1,3123351,1
-1,3123352,2
-1,3123353,1
-1,3123354,1
-1,3123355,1
-1,3123356,1
-1,3123357,1
-1,3123358,1
-1,3123359,1
-1,3123360,2
-1,3123361,1
-1,3123362,2
-1,3123363,1
-1,3123364,2
-1,3123365,1
-1,3123366,2
-1,3123367,1
-1,3123368,2
-1,3123369,1
-1,3123370,1
-1,3123371,1
-1,3123372,1
-1,3123373,1
-1,3123374,1
-1,3123375,1
-1,3123376,1
-1,3123377,1
-1,3123378,1
-1,3123379,1
-1,3123380,1
-1,3123381,1
-1,3123382,1
-1,3123383,1
-1,3123384,1
-1,3123385,1
-1,3123386,1
-1,3123389,1
-1,3123390,1
-1,3123391,1
-1,3123392,1
-1,3123393,1
-1,3123394,1
-1,3123395,1
-1,3123396,1
-1,3123397,1
-1,3123402,1
-1,3123403,1
-1,3123404,1
-1,3123405,2
-1,3123406,3
-1,3123407,1
-1,3123410,1
-1,3123411,1
-1,3123412,1
-1,3123415,2
-1,3123418,1
-1,3123419,1
-1,3123420,1
-1,3123421,1
-1,3123422,1
-1,3123423,1
-1,3123424,1
-1,3123425,1
-1,3123426,1
-1,3123427,1
-1,3123428,1
-1,3123429,1
-1,3123430,1
-1,3123432,1
-1,3123434,1
-1,3123436,1
-1,3123439,1
-1,3123440,1
-1,3123441,1
-1,3123442,1
-1,3123443,1
-1,3123444,1
-1,3123445,1
-1,3123446,1
-1,3123447,1
-1,3123448,1
-1,3123450,1
-1,3123451,1
-1,3123452,2
-1,3123453,1
-1,3123454,1
-1,3123455,1
-1,3123456,1
-1,3123457,1
-1,3123458,1
-1,3123460,1
-1,3123461,1
-1,3123464,1
-1,3123465,1
-1,3123466,1
-1,3123468,1
-1,3123469,1
-1,3123470,1
-1,3123471,1
-1,3123474,3
-1,3123475,1
-1,3123476,2
-1,3123477,1
-1,3123480,2
-1,3123482,2
-1,3123483,1
-1,3123484,3
-1,3123485,1
-1,3123486,1
-1,3123487,1
-1,3123489,1
-1,3123490,1
-1,3123491,1
-1,3123493,1
-1,3123495,1
-1,3123496,1
-1,3123497,1
-1,3123498,1
-1,3123499,1
-1,3123500,1
-1,3123501,1
-1,3123502,1
-1,3123503,1
-1,3123504,1
-1,3123505,1
-1,3123506,1
-1,3123517,1
-1,3123518,1
-1,3123520,1
-1,3123523,1
-1,3123524,1
-1,3123526,1
-1,3123527,1
-1,3123528,1
-1,3123529,1
-1,3123532,1
-1,3123533,2
-1,3123535,1
-1,3123536,1
-1,3123537,1
-1,3123538,1
-1,3123539,1
-1,3123540,1
-1,3123541,1
-1,3123542,1
-1,3123543,1
-1,3123544,1
-1,3123546,1
-1,3123547,1
-1,3123549,1
-1,3123551,1
-1,3123552,1
-1,3123553,1
-1,3123555,1
-1,3123556,1
-1,3123558,2
-1,3123559,1
-1,3123561,1
-1,3123565,1
-1,3123569,1
-1,3123571,1
-1,3123572,1
-1,3123574,1
-1,3123576,1
-1,3123577,1
-1,3123578,1
-1,3123579,1
-1,3123580,1
-1,3123581,1
-1,3123583,1
-1,3123585,1
-1,3123586,1
-1,3123588,1
-1,3123590,1
-1,3123591,1
-1,3123593,1
-1,3123594,1
-1,3123595,1
-1,3123596,1
-1,3123601,1
-1,3123602,2
-1,3123604,1
-1,3123606,1
-1,3123607,1
-1,3123610,1
-1,3123611,1
-1,3123613,1
-1,3123615,1
-1,3123618,1
-1,3123619,1
-1,3123620,1
-1,3123621,1
-1,3123622,2
-1,3123624,1
-1,3123632,1
-1,3123635,1
-1,3123636,1
-1,3123638,1
-1,3123641,1
-1,3123642,1
-1,3123643,1
-1,3123645,1
-1,3123646,1
-1,3123647,1
-1,3123649,1
-1,3123651,1
-1,3123652,1
-1,3123653,1
-1,3123654,1
-1,3123655,1
-1,3123656,1
-1,3123658,1
-1,3123659,1
-1,3123661,1
-1,3123663,1
-1,3123665,1
-1,3123667,1
-1,3123668,1
-1,3123669,1
-1,3123670,1
-1,3123671,1
-1,3123672,1
-1,3123675,1
-1,3123676,1
-1,3123678,1
-1,3123679,1
-1,3123680,1
-1,3123681,1
-1,3123682,1
-1,3123683,1
-1,3123684,1
-1,3123685,1
-1,3123686,1
-1,3123687,2
-1,3123688,1
-1,3123689,1
-1,3123690,1
-1,3123691,1
-1,3123692,3
-1,3123693,1
-1,3123694,1
-1,3123695,1
-1,3123696,1
-1,3123697,1
-1,3123698,1
-1,3123699,1
-1,3123700,1
-1,3123701,1
-1,3123702,1
-1,3123703,1
-1,3123704,1
-1,3123705,3
-1,3123706,2
-1,3123708,1
-1,3123709,1
-1,3123710,1
-1,3123711,1
-1,3123712,1
-1,3123713,1
-1,3123714,1
-1,3123715,1
-1,3123716,1
-1,3123717,1
-1,3123718,1
-1,3123719,1
-1,3123720,1
-1,3123721,1
-1,3123722,2
-1,3123723,1
-1,3123724,1
-1,3123725,1
-1,3123726,1
-1,3123727,1
-1,3123728,1
-1,3123729,1
-1,3123730,1
-1,3123731,2
-1,3123732,1
-1,3123733,1
-1,3123734,1
-1,3123735,1
-1,3123736,1
-1,3123737,2
-1,3123738,1
-1,3123739,1
-1,3123740,1
-1,3123741,1
-1,3123742,1
-1,3123743,1
-1,3123744,1
-1,3123745,1
-1,3123746,1
-1,3123747,1
-1,3123748,1
-1,3123749,1
-1,3123750,1
-1,3123751,1
-1,3123752,1
-1,3123753,1
-1,3123754,1
-1,3123755,1
-1,3123756,1
-1,3123757,1
-1,3123758,1
-1,3123759,1
-1,3123760,1
-1,3123761,1
-1,3123762,1
-1,3123763,1
-1,3123764,1
-1,3123765,1
-1,3123766,1
-1,3123767,1
-1,3123776,1
-1,3123783,2
-1,3123790,1
-1,3123796,2
-1,3123799,1
-1,3123802,1
-1,3123803,1
-1,3123815,1
-1,3123816,1
-1,3123817,1
-1,3123818,2
-1,3123819,1
-1,3123829,1
-1,3123830,1
-1,3123837,1
-1,3123838,1
-1,3123847,1
-1,3123852,1
-1,3123854,1
-1,3123856,2
-1,3123864,1
-1,3123875,1
-1,3123879,1
-1,3123890,1
-1,3123891,2
-1,3123893,1
-1,3123897,1
-1,3123906,2
-1,3123907,1
-1,3123908,1
-1,3123909,4
-1,3123910,1
-1,3123911,1
-1,3123913,2
-1,3123914,2
-1,3123915,2
-1,3123916,1
-1,3123917,2
-1,3123918,1
-1,3123919,1
-1,3123920,2
-1,3123921,1
-1,3123922,2
-1,3123923,1
-1,3123924,2
-1,3123925,1
-1,3123926,2
-1,3123927,1
-1,3123928,2
-1,3123929,1
-1,3123930,2
-1,3123931,1
-1,3123932,2
-1,3123933,1
-1,3123934,2
-1,3123935,1
-1,3123936,1
-1,3123937,2
-1,3123938,1
-1,3123939,2
-1,3123940,1
-1,3123941,2
-1,3123942,1
-1,3123943,2
-1,3123944,1
-1,3123945,2
-1,3123946,1
-1,3123947,2
-1,3123948,1
-1,3123949,2
-1,3123950,1
-1,3123951,2
-1,3123952,1
-1,3123953,2
-1,3123954,2
-1,3123955,1
-1,3123956,1
-1,3123957,2
-1,3123958,1
-1,3123959,2
-1,3123960,1
-1,3123961,2
-1,3123962,1
-1,3123963,2
-1,3123964,1
-1,3123965,2
-1,3123966,1
-1,3123967,2
-1,3123968,1
-1,3123969,2
-1,3123970,1
-1,3123971,2
-1,3123972,1
-1,3123973,2
-1,3123974,1
-1,3123975,2
-1,3123976,1
-1,3123977,2
-1,3123978,1
-1,3123979,2
-1,3123980,2
-1,3123981,1
-1,3123983,1
-1,3123984,1
-1,3123985,1
-1,3123986,1
-1,3123990,1
-1,3123992,1
-1,3123993,1
-1,3123994,1
-1,3123995,2
-1,3123998,2
-1,3123999,2
-1,3124000,1
-1,3124001,2
-1,3124002,2
-1,3124003,2
-1,3124005,2
-1,3124006,1
-1,3124007,1
-1,3124008,1
-1,3124009,1
-1,3124010,1
-1,3124011,1
-1,3124012,1
-1,3124013,1
-1,3124014,1
-1,3124015,1
-1,3124016,1
-1,3124017,1
-1,3124018,1
-1,3124019,1
-1,3124020,1
-1,3124021,1
-1,3124022,1
-1,3124023,1
-1,3124024,1
-1,3124025,1
-1,3124026,1
-1,3124027,1
-1,3124028,1
-1,3124029,1
-1,3124030,1
-1,3124031,1
-1,3124032,1
-1,3124033,1
-1,3124034,1
-1,3124035,1
-1,3124036,1
-1,3124037,1
-1,3124038,1
-1,3124039,1
-1,3124040,1
-1,3124041,2
-1,3124042,1
-1,3124043,1
-1,3124044,1
-1,3124045,1
-1,3124046,1
-1,3124047,1
-1,3124048,1
-1,3124049,1
-1,3124050,1
-1,3124051,1
-1,3124052,1
-1,3124053,1
-1,3124054,1
-1,3124055,1
-1,3124056,1
-1,3124057,1
-1,3124058,1
-1,3124059,1
-1,3124060,1
-1,3124061,1
-1,3124062,1
-1,3124063,1
-1,3124064,1
-1,3124065,2
-1,3124066,1
-1,3124067,1
-1,3124068,1
-1,3124069,1
-1,3124070,1
-1,3124071,1
-1,3124072,1
-1,3124073,1
-1,3124074,1
-1,3124075,1
-1,3124076,1
-1,3124077,1
-1,3124078,1
-1,3124079,1
-1,3124080,1
-1,3124081,1
-1,3124082,1
-1,3124083,1
-1,3124084,1
-1,3124085,1
-1,3124086,1
-1,3124087,1
-1,3124088,1
-1,3124089,1
-1,3124090,1
-1,3124091,1
-1,3124092,1
-1,3124093,1
-1,3124094,1
-1,3124095,2
-1,3124096,1
-1,3124097,1
-1,3124098,1
-1,3124099,1
-1,3124101,1
-1,3124102,1
-1,3124104,1
-1,3124105,1
-1,3124107,1
-1,3124108,1
-1,3124109,1
-1,3124111,1
-1,3124112,1
-1,3124114,1
-1,3124115,1
-1,3124116,1
-1,3124117,1
-1,3124118,1
-1,3124119,1
-1,3124120,1
-1,3124121,1
-1,3124122,1
-1,3124123,2
-1,3124124,1
-1,3124125,1
-1,3124126,1
-1,3124128,1
-1,3124129,1
-1,3124130,1
-1,3124132,1
-1,3124133,1
-1,3124135,1
-1,3124136,1
-1,3124137,1
-1,3124138,1
-1,3124139,2
-1,3124142,2
-1,3124144,1
-1,3124145,2
-1,3124146,1
-1,3124154,1
-1,3124155,2
-1,3124157,1
-1,3124158,1
-1,3124159,1
-1,3124160,1
-1,3124162,1
-1,3124163,1
-1,3124164,1
-1,3124168,1
-1,3124169,1
-1,3124173,2
-1,3124176,2
-1,3124177,1
-1,3124179,1
-1,3124180,1
-1,3124181,1
-1,3124182,1
-1,3124183,1
-1,3124184,1
-1,3124186,1
-1,3124188,1
-1,3124189,1
-1,3124190,1
-1,3124192,1
-1,3124193,1
-1,3124195,1
-1,3124196,1
-1,3124197,1
-1,3124199,1
-1,3124200,1
-1,3124201,1
-1,3124202,1
-1,3124203,1
-1,3124204,1
-1,3124205,1
-1,3124206,1
-1,3124208,1
-1,3124209,1
-1,3124211,1
-1,3124212,1
-1,3124213,1
-1,3124214,1
-1,3124215,1
-1,3124216,1
-1,3124217,1
-1,3124218,1
-1,3124221,1
-1,3124223,1
-1,3124224,1
-1,3124225,1
-1,3124226,1
-1,3124227,1
-1,3124228,1
-1,3124229,1
-1,3124230,1
-1,3124231,1
-1,3124236,1
-1,3124237,2
-1,3124240,1
-1,3124244,1
-1,3124249,1
-1,3124253,1
-1,3124256,1
-1,3124261,2
-1,3124265,2
-1,3124270,1
-1,3124271,2
-1,3124272,1
-1,3124275,1
-1,3124280,1
-1,3124283,2
-1,3124287,1
-1,3124291,1
-1,3124292,1
-1,3124293,1
-1,3124294,1
-1,3124295,1
-1,3124296,1
-1,3124297,1
-1,3124298,2
-1,3124299,1
-1,3124300,1
-1,3124301,1
-1,3124302,1
-1,3124303,3
-1,3124304,1
-1,3124307,1
-1,3124311,1
-1,3124312,1
-1,3124313,1
-1,3124319,1
-1,3124323,1
-1,3124324,2
-1,3124325,1
-1,3124326,1
-1,3124327,1
-1,3124328,1
-1,3124329,1
-1,3124330,1
-1,3124331,1
-1,3124334,1
-1,3124336,1
-1,3124337,1
-1,3124341,1
-1,3124345,1
-1,3124346,1
-1,3124347,1
-1,3124348,1
-1,3124351,1
-1,3124356,1
-1,3124360,1
-1,3124364,1
-1,3124368,1
-1,3124372,1
-1,3124375,1
-1,3124379,1
-1,3124383,1
-1,3124388,1
-1,3124392,1
-1,3124393,1
-1,3124394,1
-1,3124400,1
-1,3124404,1
-1,3124408,1
-1,3124411,1
-1,3124412,2
-1,3124413,1
-1,3124414,1
-1,3124415,1
-1,3124416,1
-1,3124417,1
-1,3124418,1
-1,3124419,1
-1,3124420,1
-1,3124421,1
-1,3124422,1
-1,3124423,1
-1,3124424,1
-1,3124425,1
-1,3124426,1
-1,3124429,1
-1,3124434,1
-1,3124435,1
-1,3124436,1
-1,3124437,1
-1,3124438,1
-1,3124439,1
-1,3124440,1
-1,3124454,1
-1,3124456,2
-1,3124457,1
-1,3124459,2
-1,3124460,3
-1,3124472,1
-1,3124477,1
-1,3124479,2
-1,3124480,1
-1,3124483,2
-1,3124484,1
-1,3124485,2
-1,3124486,2
-1,3124487,1
-1,3124488,1
-1,3124497,1
-1,3124499,1
-1,3124500,2
-1,3124501,2
-1,3124502,1
-1,3124503,3
-1,3124504,1
-1,3124505,1
-1,3124506,1
-1,3124507,1
-1,3124508,1
-1,3124509,1
-1,3124510,1
-1,3124511,1
-1,3124512,1
-1,3124513,1
-1,3124514,1
-1,3124515,1
-1,3124516,1
-1,3124517,1
-1,3124518,1
-1,3124519,1
-1,3124520,2
-1,3124521,1
-1,3124523,1
-1,3124526,1
-1,3124531,1
-1,3124534,1
-1,3124536,1
-1,3124537,1
-1,3124538,2
-1,3124540,1
-1,3124547,1
-1,3124550,1
-1,3124555,1
-1,3124557,2
-1,3124565,1
-1,3124568,1
-1,3124573,1
-1,3124577,1
-1,3124580,1
-1,3124585,1
-1,3124589,1
-1,3124593,1
-1,3124596,1
-1,3124598,1
-1,3124599,1
-1,3124600,1
-1,3124601,1
-1,3124602,1
-1,3124603,2
-1,3124604,2
-1,3124605,1
-1,3124606,1
-1,3124607,1
-1,3124608,1
-1,3124611,1
-1,3124615,1
-1,3124620,1
-1,3124623,1
-1,3124628,1
-1,3124635,1
-1,3124639,1
-1,3124643,1
-1,3124647,1
-1,3124651,1
-1,3124656,1
-1,3124659,1
-1,3124664,1
-1,3124667,1
-1,3124669,1
-1,3124670,1
-1,3124671,1
-1,3124672,1
-1,3124673,1
-1,3124674,1
-1,3124675,2
-1,3124676,1
-1,3124677,1
-1,3124678,1
-1,3124679,1
-1,3124680,1
-1,3124681,1
-1,3124682,1
-1,3124683,1
-1,3124684,1
-1,3124689,1
-1,3124693,2
-1,3124699,1
-1,3124702,1
-1,3124704,1
-1,3124705,1
-1,3124706,1
-1,3124707,1
-1,3124710,1
-1,3124712,1
-1,3124714,1
-1,3124719,1
-1,3124724,1
-1,3124725,2
-1,3124726,1
-1,3124727,1
-1,3124728,1
-1,3124729,1
-1,3124732,1
-1,3124734,1
