OBJECTID,BPT,Cnt_BPT
-1,3124007,2
-1,3124009,2
-1,3124010,1
-1,3124011,1
-1,3124013,1
-1,3124015,2
-1,3124017,1
-1,3124018,2
-1,3124020,2
-1,3124022,1
-1,3124023,1
-1,3124024,1
-1,3124025,2
-1,3124027,2
-1,3124029,2
-1,3124031,1
-1,3124032,1
-1,3124033,1
-1,3124034,1
-1,3124035,2
-1,3124038,2
-1,3124040,1
-1,3124041,1
-1,3124043,3
-1,3124045,2
-1,3124046,1
-1,3124048,2
-1,3124049,1
-1,3124051,2
-1,3124052,1
-1,3124054,2
-1,3124055,1
-1,3124057,2
-1,3124058,1
-1,3124060,1
-1,3124061,1
-1,3124062,2
-1,3124065,1
-1,3124066,2
-1,3124068,3
-1,3124069,1
-1,3124071,2
-1,3124072,1
-1,3124074,2
-1,3124075,2
-1,3124076,2
-1,3124081,2
-1,3124083,2
-1,3124084,2
-1,3124087,2
-1,3124088,1
-1,3124090,1
-1,3124091,2
-1,3124092,1
-1,3124094,2
-1,3124095,1
-1,3124096,1
-1,3124097,1
-1,3124098,1
-1,3124099,1
-1,3124101,1
-1,3124102,2
-1,3124105,2
-1,3124108,2
-1,3124112,1
-1,3124115,1
-1,3124117,1
-1,3124119,1
-1,3124120,1
-1,3124121,1
-1,3124123,1
-1,3124125,1
-1,3124133,2
-1,3124136,2
-1,3124137,1
-1,3124138,2
-1,3124139,1
-1,3124140,1
-1,3124142,1
-1,3124145,1
-1,3124146,3
-1,3124155,2
-1,3124158,1
-1,3124159,2
-1,3124163,2
-1,3124164,1
-1,3124168,1
-1,3124169,2
-1,3124173,1
-1,3124176,1
-1,3124179,2
-1,3124183,1
-1,3124184,1
-1,3124186,1
-1,3124189,2
-1,3124193,2
-1,3124196,1
-1,3124197,2
-1,3124200,2
-1,3124206,1
-1,3124209,2
-1,3124212,2
-1,3124214,1
-1,3124217,2
-1,3124221,1
-1,3124224,2
-1,3124226,1
-1,3124227,1
-1,3124228,1
-1,3124229,1
-1,3124230,1
-1,3124236,2
-1,3124237,1
-1,3124261,1
-1,3124265,1
-1,3124270,1
-1,3124271,1
-1,3124272,1
-1,3124291,2
-1,3124292,2
-1,3124293,3
-1,3124294,2
-1,3124295,2
-1,3124296,2
-1,3124297,2
-1,3124298,2
-1,3124299,3
-1,3124300,2
-1,3124301,3
-1,3124302,3
-1,3124303,1
-1,3124304,2
-1,3124307,2
-1,3124312,1
-1,3124313,1
-1,3124324,1
-1,3124325,2
-1,3124326,2
-1,3124327,2
-1,3124328,1
-1,3124329,1
-1,3124330,1
-1,3124336,2
-1,3124337,1
-1,3124346,2
-1,3124347,2
-1,3124348,1
-1,3124393,1
-1,3124408,1
-1,3124411,2
-1,3124412,1
-1,3124413,2
-1,3124414,2
-1,3124415,2
-1,3124416,2
-1,3124417,2
-1,3124418,2
-1,3124419,2
-1,3124420,1
-1,3124421,2
-1,3124422,2
-1,3124423,3
-1,3124424,2
-1,3124425,2
-1,3124426,2
-1,3124435,2
-1,3124436,2
-1,3124437,1
-1,3124438,1
-1,3124439,1
-1,3124440,2
-1,3124454,1
-1,3124457,1
-1,3124479,1
-1,3124480,1
-1,3124484,3
-1,3124485,1
-1,3124486,2
-1,3124499,2
-1,3124500,1
-1,3124501,1
-1,3124502,3
-1,3124503,1
-1,3124504,2
-1,3124505,2
-1,3124506,2
-1,3124507,2
-1,3124508,2
-1,3124509,2
-1,3124510,2
-1,3124511,2
-1,3124512,2
-1,3124513,1
-1,3124514,2
-1,3124515,2
-1,3124516,2
-1,3124517,2
-1,3124518,1
-1,3124519,1
-1,3124520,2
-1,3124521,1
-1,3124523,2
-1,3124537,2
-1,3124538,1
-1,3124540,1
-1,3124555,1
-1,3124557,1
-1,3124565,1
-1,3124573,1
-1,3124577,2
-1,3124598,2
-1,3124599,2
-1,3124600,1
-1,3124601,2
-1,3124602,2
-1,3124603,2
-1,3124604,2
-1,3124605,1
-1,3124606,2
-1,3124607,2
-1,3124608,2
-1,3124643,2
-1,3124669,2
-1,3124670,2
-1,3124671,2
-1,3124672,2
-1,3124673,2
-1,3124674,2
-1,3124675,1
-1,3124676,2
-1,3124677,2
-1,3124678,2
-1,3124679,2
-1,3124680,2
-1,3124681,2
-1,3124682,2
-1,3124683,2
-1,3124684,2
-1,3124693,1
-1,3124704,2
-1,3124705,2
-1,3124706,2
-1,3124707,2
-1,3124712,1
-1,3124714,1
-1,3124724,2
-1,3124725,1
-1,3124726,2
-1,3124727,2
-1,3124728,2
-1,3124729,1
-1,3124734,2
-1,3124735,1
-1,3124740,2
-1,3124741,1
-1,3124742,2
-1,3124773,2
-1,3124774,2
-1,3124775,2
-1,3124776,2
-1,3124777,2
-1,3124778,1
-1,3124779,2
-1,3124780,2
-1,3124805,2
-1,3124806,2
-1,3124807,1
-1,3124808,2
-1,3124809,1
-1,3124810,2
-1,3124811,2
-1,3124812,1
-1,3124813,2
-1,3124855,2
-1,3124856,2
-1,3124857,2
-1,3124858,2
-1,3124859,1
-1,3124860,2
-1,3124861,2
-1,3124862,1
-1,3124863,2
-1,3124864,2
-1,3124865,2
-1,3124867,1
-1,3124868,1
-1,3124869,1
-1,3124870,1
-1,3124877,2
-1,3124886,2
-1,3124887,1
-1,3124888,2
-1,3124897,2
-1,3124898,2
-1,3124903,2
-1,3124904,1
-1,3124905,2
-1,3124907,2
-1,3124909,2
-1,3124911,2
-1,3124913,2
-1,3124915,1
-1,3124922,1
-1,3124923,2
-1,3124924,2
-1,3124925,1
-1,3124926,2
-1,3124927,2
-1,3124928,2
-1,3124930,2
-1,3124931,1
-1,3124933,1
-1,3124937,1
-1,3124940,1
-1,3124941,1
-1,3124942,1
-1,3124943,1
-1,3124948,1
-1,3124950,1
-1,3124954,1
-1,3124956,1
-1,3124957,1
-1,3124959,1
-1,3124960,1
-1,3124961,2
-1,3124962,2
-1,3124963,2
-1,3124964,3
-1,3124965,1
-1,3124966,1
-1,3124967,2
-1,3124968,2
-1,3124969,2
-1,3124970,2
-1,3124971,1
-1,3124972,1
-1,3124973,1
-1,3124974,2
-1,3124975,2
-1,3124976,2
-1,3124977,1
-1,3124978,2
-1,3124979,2
-1,3124980,2
-1,3124981,1
-1,3124982,2
-1,3124983,2
-1,3124984,1
-1,3124985,1
-1,3124986,2
-1,3124987,2
-1,3124988,2
-1,3124989,1
-1,3124990,1
-1,3124991,1
-1,3124992,1
-1,3124993,1
-1,3124994,1
-1,3124995,1
-1,3124996,1
-1,3124997,2
-1,3124999,2
-1,3125000,2
-1,3125001,2
-1,3125002,2
-1,3125003,1
-1,3125004,1
-1,3125005,1
-1,3125006,1
-1,3125007,1
-1,3125008,1
-1,3125009,2
-1,3125010,2
-1,3125011,2
-1,3125012,1
-1,3125013,2
-1,3125014,1
-1,3125015,1
-1,3125016,2
-1,3125017,1
-1,3125018,1
-1,3125019,1
-1,3125020,1
-1,3125021,1
-1,3125022,1
-1,3125023,2
-1,3125024,1
-1,3125025,2
-1,3125026,2
-1,3125027,2
-1,3125028,2
-1,3125029,1
-1,3125030,1
-1,3125031,2
-1,3125032,1
-1,3125033,1
-1,3125034,1
-1,3125035,2
-1,3125036,1
-1,3125037,2
-1,3125038,1
-1,3125039,1
-1,3125040,1
-1,3125041,1
-1,3125042,2
-1,3125043,1
-1,3125044,1
-1,3125045,2
-1,3125046,2
-1,3125047,2
-1,3125048,1
-1,3125049,1
-1,3125050,2
-1,3125051,1
-1,3125052,2
-1,3125053,2
-1,3125054,2
-1,3125055,2
-1,3125056,2
-1,3125057,2
-1,3125058,2
-1,3125059,2
-1,3125060,1
-1,3125061,1
-1,3125062,2
-1,3125063,2
-1,3125064,2
-1,3125065,1
-1,3125066,1
-1,3125067,2
-1,3125068,2
-1,3125070,3
-1,3125071,2
-1,3125072,2
-1,3125073,2
-1,3125074,1
-1,3125075,1
-1,3125076,1
-1,3125077,2
-1,3125080,2
-1,3125081,1
-1,3125083,2
-1,3125086,1
-1,3125087,1
-1,3125091,2
-1,3125093,2
-1,3125095,1
-1,3125096,1
-1,3125097,1
-1,3125098,2
-1,3125099,1
-1,3125100,2
-1,3125101,2
-1,3125102,2
-1,3125103,2
-1,3125104,4
-1,3125105,2
-1,3125107,1
-1,3125108,2
-1,3125109,2
-1,3125112,1
-1,3125117,2
-1,3125119,1
-1,3125120,2
-1,3125121,1
-1,3125122,1
-1,3125123,2
-1,3125124,2
-1,3125125,1
-1,3125126,2
-1,3125127,1
-1,3125128,3
-1,3125129,1
-1,3125130,2
-1,3125131,2
-1,3125132,2
-1,3125133,2
-1,3125134,1
-1,3125135,2
-1,3125136,2
-1,3125137,2
-1,3125138,2
-1,3125139,2
-1,3125140,2
-1,3125143,2
-1,3125144,2
-1,3125145,1
-1,3125146,1
-1,3125147,2
-1,3125148,3
-1,3125149,2
-1,3125150,2
-1,3125151,2
-1,3125152,2
-1,3125153,3
-1,3125154,3
-1,3125155,2
-1,3125156,2
-1,3125157,2
-1,3125159,2
-1,3125160,2
-1,3125161,2
-1,3125162,2
-1,3125163,2
-1,3125164,2
-1,3125165,2
-1,3125166,2
-1,3125167,2
-1,3125168,1
-1,3125169,1
-1,3125170,2
-1,3125171,2
-1,3125172,2
-1,3125173,2
-1,3125174,3
-1,3125175,2
-1,3125176,1
-1,3125177,1
-1,3125178,2
-1,3125179,1
-1,3125180,2
-1,3125181,1
-1,3125182,2
-1,3125183,2
-1,3125184,2
-1,3125185,2
-1,3125186,2
-1,3125187,2
-1,3125188,2
-1,3125193,1
-1,3125194,1
-1,3125196,2
-1,3125197,2
-1,3125198,2
-1,3125199,2
-1,3125200,2
-1,3125201,2
-1,3125202,1
-1,3125203,2
-1,3125204,2
-1,3125205,2
-1,3125206,2
-1,3125207,2
-1,3125208,2
-1,3125209,2
-1,3125210,2
-1,3125211,2
-1,3125212,2
-1,3125213,2
-1,3125214,2
-1,3125215,1
-1,3125216,1
-1,3125217,2
-1,3125218,2
-1,3125219,1
-1,3125220,2
-1,3125221,2
-1,3125222,2
-1,3125223,1
-1,3125224,2
-1,3125225,1
-1,3125226,2
-1,3125227,2
-1,3125228,2
-1,3125253,1
-1,3125254,1
-1,3125255,2
-1,3125260,1
-1,3125261,1
-1,3125264,2
-1,3125265,1
-1,3125266,2
-1,3125268,1
-1,3125270,2
-1,3125273,1
-1,3125274,1
-1,3125277,1
-1,3125279,2
-1,3125282,2
-1,3125283,1
-1,3125284,2
-1,3125285,2
-1,3125286,2
-1,3125287,1
-1,3125288,1
-1,3125290,2
-1,3125291,1
-1,3125292,1
-1,3125294,1
-1,3125296,1
-1,3125298,1
-1,3125300,1
-1,3125305,2
-1,3125308,2
-1,3125309,2
-1,3125312,2
-1,3125313,1
-1,3125316,2
-1,3125317,1
-1,3125318,2
-1,3125320,1
-1,3125321,2
-1,3125323,1
-1,3125325,2
-1,3125326,1
-1,3125332,1
-1,3125334,2
-1,3125337,1
-1,3125339,1
-1,3125341,2
-1,3125342,1
-1,3125343,1
-1,3125344,1
-1,3125346,2
-1,3125348,2
-1,3125351,2
-1,3125355,1
-1,3125359,1
-1,3125363,2
-1,3125365,1
-1,3125366,2
-1,3125370,1
-1,3125371,1
-1,3125373,1
-1,3125375,1
-1,3125377,1
-1,3125379,1
-1,3125381,2
-1,3125383,1
-1,3125386,2
-1,3125389,1
-1,3125391,1
-1,3125393,1
-1,3125397,1
-1,3125400,1
-1,3125404,2
-1,3125406,1
-1,3125408,1
-1,3125409,3
-1,3125411,1
-1,3125414,1
-1,3125416,1
-1,3125417,2
-1,3125419,1
-1,3125420,1
-1,3125422,2
-1,3125423,2
-1,3125424,1
-1,3125425,1
-1,3125426,1
-1,3125430,1
-1,3125431,1
-1,3125433,1
-1,3125434,1
-1,3125435,2
-1,3125436,1
-1,3125437,2
-1,3125438,2
-1,3125439,2
-1,3125440,2
-1,3125441,1
-1,3125442,1
-1,3125443,2
-1,3125447,1
-1,3125448,2
-1,3125449,2
-1,3125451,1
-1,3125458,1
-1,3125459,1
-1,3125460,1
-1,3125464,2
-1,3125465,1
-1,3125466,1
-1,3125467,2
-1,3125468,1
-1,3125470,2
-1,3125471,3
-1,3125472,2
-1,3125473,1
-1,3125475,1
-1,3125476,2
-1,3125477,1
-1,3125481,2
-1,3125482,1
-1,3125484,1
-1,3125487,1
-1,3125488,2
-1,3125489,2
-1,3125491,1
-1,3125494,1
-1,3125496,1
-1,3125497,1
-1,3125498,2
-1,3125501,2
-1,3125502,1
-1,3125503,2
-1,3125504,2
-1,3125505,1
-1,3125506,2
-1,3125507,1
-1,3125508,2
-1,3125510,2
-1,3125512,1
-1,3125516,2
-1,3125517,2
-1,3125519,3
-1,3125520,3
-1,3125526,1
-1,3125529,2
-1,3125531,1
-1,3125533,1
-1,3125535,1
-1,3125538,1
-1,3125540,1
-1,3125542,2
-1,3125545,1
-1,3125547,2
-1,3125549,1
-1,3125555,1
-1,3125562,1
-1,3125563,2
-1,3125565,1
-1,3125566,1
-1,3125569,1
-1,3125572,1
-1,3125578,2
-1,3125579,2
-1,3125582,2
-1,3125589,1
-1,3125594,1
-1,3125595,2
-1,3125596,1
-1,3125600,1
-1,3125613,1
-1,3125614,2
-1,3125616,2
-1,3125617,2
-1,3125620,1
-1,3125622,2
-1,3125624,2
-1,3125626,1
-1,3125627,2
-1,3125634,1
-1,3125638,1
-1,3125649,1
-1,3125650,3
-1,3125651,2
-1,3125652,2
-1,3125653,1
-1,3125654,2
-1,3125655,2
-1,3125657,2
-1,3125658,1
-1,3125659,1
-1,3125661,2
-1,3125662,1
-1,3125663,1
-1,3125664,2
-1,3125665,1
-1,3125666,1
-1,3125667,1
-1,3125668,2
-1,3125669,2
-1,3125670,1
-1,3125671,2
-1,3125672,1
-1,3125673,2
-1,3125674,1
-1,3125675,2
-1,3125676,1
-1,3125677,2
-1,3125686,2
-1,3125688,1
-1,3125689,2
-1,3125690,1
-1,3125691,2
-1,3125692,1
-1,3125709,1
-1,3125710,1
-1,3125713,2
-1,3125714,2
-1,3125715,1
-1,3125719,2
-1,3125720,2
-1,3125721,2
-1,3125722,1
-1,3125724,1
-1,3125726,1
-1,3125730,1
-1,3125733,1
-1,3125735,1
-1,3125736,1
-1,3125737,2
-1,3125740,1
-1,3125741,2
-1,3125745,1
-1,3125746,1
-1,3125748,2
-1,3125756,1
-1,3125764,2
-1,3125765,1
-1,3125766,1
-1,3125768,1
-1,3125769,1
-1,3125770,2
-1,3125771,2
-1,3125772,3
-1,3125773,1
-1,3125774,1
-1,3125777,3
-1,3125778,1
-1,3125784,2
-1,3125786,1
-1,3125787,1
-1,3125794,1
